The rightmost column contains computed values for __C
X	NoNoise	Noisy
330.000000	669.065121	790.774815	681.631443
330.500000	666.738477	502.263733	679.346559
331.000000	663.447060	683.076011	676.080655
331.500000	659.193294	695.544884	671.836192
332.000000	653.981028	595.375057	666.617086
332.500000	647.815545	569.782429	660.428707
333.000000	640.703561	649.953801	653.277888
333.500000	632.653232	705.300265	645.172918
334.000000	623.674147	637.256974	636.123549
334.500000	613.777323	469.835711	626.140985
335.000000	602.975209	636.851774	615.237883
335.500000	591.281666	560.884543	603.428338
336.000000	578.711963	597.606345	590.727876
336.500000	565.282766	828.615632	577.153444
337.000000	551.012117	518.783781	562.723388
337.500000	535.919420	840.139235	547.457439
338.000000	520.025424	551.346474	531.376695
338.500000	503.352197	533.592876	514.503594
339.000000	485.923101	554.495825	496.861895
339.500000	467.762771	444.392776	478.476646
340.000000	448.897081	405.674826	459.374156
340.500000	429.353116	538.078269	439.581967
341.000000	409.159134	443.950537	419.128814
341.500000	388.344539	533.115252	398.044595
342.000000	366.939836	496.259714	376.360328
342.500000	344.976593	312.019524	354.108115
343.000000	322.487400	308.754033	331.321093
343.500000	299.505827	300.568721	308.033397
344.000000	276.066371	247.541813	284.280108
344.500000	252.204418	409.132797	260.097205
345.000000	227.956185	263.377536	235.521516
345.500000	203.358672	242.477539	210.590665
346.000000	178.449608	181.262291	185.343015
346.500000	153.267396	290.668203	159.817617
347.000000	127.851056	38.984602	134.054148
347.500000	102.240167	26.809338	108.092852
348.000000	76.474805	229.567130	81.974482
348.500000	50.595486	-95.737309	55.740235
349.000000	24.643098	-19.084129	29.431690
349.500000	-1.341156	-93.160625	3.090741
350.000000	-27.315829	-63.791483	-23.240466
350.500000	-53.239295	172.975858	-49.519602
351.000000	-79.069811	-261.562441	-75.704224
351.500000	-104.765591	-72.912429	-101.751840
352.000000	-130.284870	-100.616299	-127.619983
352.500000	-155.585977	-72.631550	-153.266278
353.000000	-180.627399	-35.028067	-178.648516
353.500000	-205.367858	-99.871464	-203.724721
354.000000	-229.766374	-211.311587	-228.453224
354.500000	-253.782342	-342.395004	-252.792735
355.000000	-277.375596	-257.467418	-276.702413
355.500000	-300.506485	-248.487121	-300.141939
356.000000	-323.135940	-71.332239	-323.071586
356.500000	-345.225545	-198.178982	-345.452290
357.000000	-366.737606	-332.875578	-367.245721
357.500000	-387.635218	-500.243244	-388.414356
358.000000	-407.882336	-421.888940	-408.921540
358.500000	-427.443841	-411.658021	-428.731564
359.000000	-446.285605	-455.773618	-447.809725
359.500000	-464.374560	-532.988011	-466.122397
360.000000	-481.678755	-386.914275	-483.637092
360.500000	-498.167426	-379.967392	-500.322528
361.000000	-513.811052	-511.737299	-516.148686
361.500000	-528.581418	-342.972560	-531.086875
362.000000	-542.451667	-523.421338	-545.109788
362.500000	-555.396365	-484.573153	-558.191560
363.000000	-567.391546	-700.740966	-570.307823
363.500000	-578.414769	-480.885468	-581.435758
364.000000	-588.445164	-633.017893	-591.554144
364.500000	-597.463485	-444.064993	-600.643408
365.000000	-605.452147	-523.763665	-608.685673
365.500000	-612.395276	-498.917783	-615.664794
366.000000	-618.278741	-872.400151	-621.566405
366.500000	-623.090199	-484.149297	-626.377952
367.000000	-626.819122	-633.528499	-630.088731
367.500000	-629.456830	-744.023246	-632.689918
368.000000	-630.996522	-616.611337	-634.174594
368.500000	-631.433298	-772.689449	-634.537778
369.000000	-630.764179	-588.177533	-633.776442
369.500000	-628.988131	-786.276204	-631.889533
370.000000	-626.106073	-536.608940	-628.877986
370.500000	-622.120895	-612.499659	-624.744739
371.000000	-617.037460	-646.705047	-619.494738
371.500000	-610.862614	-702.738087	-613.134944
372.000000	-603.605184	-599.845325	-605.674332
372.500000	-595.275975	-501.451864	-597.123889
373.000000	-585.887765	-590.824869	-587.496609
373.500000	-575.455294	-336.801188	-576.807481
374.000000	-563.995251	-690.706766	-565.073472
374.500000	-551.526256	-414.653817	-552.313519
375.000000	-538.068837	-622.593927	-538.548494
375.500000	-523.645410	-499.699869	-523.801191
376.000000	-508.280245	-607.973614	-508.096288
376.500000	-491.999435	-423.035124	-491.460319
377.000000	-474.830861	-205.813738	-473.921634
377.500000	-456.804153	-410.894685	-455.510361
378.000000	-437.950641	-345.221728	-436.258359
378.500000	-418.303316	-410.325389	-416.199174
379.000000	-397.896774	-280.909098	-395.367984
379.500000	-376.767160	-277.350618	-373.801544
380.000000	-354.952118	-403.894990	-351.538132
380.500000	-332.490722	-457.380036	-328.617479
381.000000	-309.423417	-237.495985	-305.080713
381.500000	-285.791950	-397.145904	-280.970283
382.000000	-261.639299	-367.720008	-256.329890
382.500000	-237.009599	-418.164517	-231.204414
383.000000	-211.948069	-183.094563	-205.639834
383.500000	-186.500929	-293.439375	-179.683150
384.000000	-160.715320	-257.060251	-153.382296
384.500000	-134.639220	-166.720328	-126.786058
385.000000	-108.321358	-72.543965	-99.943986
385.500000	-81.811122	-65.987241	-72.906302
386.000000	-55.158475	-329.163002	-45.723806
386.500000	-28.413853	98.562914	-18.447787
387.000000	-1.628078	-183.032731	8.870078
387.500000	25.147740	40.821983	36.177819
388.000000	51.862302	-8.429207	63.423271
388.500000	78.464217	-116.988127	90.554181
389.000000	104.902103	96.484507	117.518298
389.500000	131.124687	164.490106	144.263486
390.000000	157.080905	44.743959	170.737822
390.500000	182.720003	86.585456	196.889697
391.000000	207.991643	150.492081	222.667926
391.500000	232.846001	277.450412	248.021844
392.000000	257.233870	237.458823	272.901417
392.500000	281.106761	249.202940	297.257337
393.000000	304.417004	488.070091	321.041133
393.500000	327.117847	598.692903	344.205266
394.000000	349.163557	483.521223	366.703232
394.500000	370.509518	420.525885	388.489661
395.000000	391.112322	351.554417	409.520418
395.500000	410.929870	230.079905	429.752694
396.000000	429.921464	447.742984	449.145103
396.500000	448.047891	504.675918	467.657775
397.000000	465.271522	394.399447	485.252445
397.500000	481.556388	363.220742	501.892539
398.000000	496.868271	431.055059	517.543262
398.500000	511.174779	537.799831	532.171676
399.000000	524.445424	461.418523	545.746782
399.500000	536.651701	459.583628	558.239592
400.000000	547.767150	319.703205	569.623203
400.500000	557.767432	501.261085	579.872863
401.000000	566.630384	696.522209	588.966038
401.500000	574.336082	378.946868	596.882468
402.000000	580.866896	623.274561	603.604226
402.500000	586.207539	609.105058	609.115767
403.000000	590.345112	699.169037	613.403976
403.500000	593.269150	601.575275	616.458210
404.000000	594.971652	781.069762	618.270334
404.500000	595.447116	662.706147	618.834754
405.000000	594.692567	525.318511	618.148444
405.500000	592.707575	521.526029	616.210969
406.000000	589.494275	481.559569	613.024496
406.500000	585.057374	444.802937	608.593814
407.000000	579.404159	671.384720	602.926331
407.500000	572.544495	642.141200	596.032081
408.000000	564.490824	368.177176	587.923712
408.500000	555.258146	393.239824	578.616481
409.000000	544.864013	404.994435	568.128231
409.500000	533.328496	587.500151	556.479373
410.000000	520.674163	437.744311	543.692856
410.500000	506.926046	391.376054	529.794133
411.000000	492.111599	532.308191	514.811120
411.500000	476.260654	370.562744	498.774152
412.000000	459.405373	492.637537	481.715931
412.500000	441.580189	153.559754	463.671472
413.000000	422.821746	185.873818	444.678037
413.500000	403.168835	376.644951	424.775067
414.000000	382.662318	280.268404	404.004115
414.500000	361.345055	268.102023	382.408761
415.000000	339.261820	422.623637	360.034534
415.500000	316.459213	210.524378	336.928820
416.000000	292.985573	408.160577	313.140770
416.500000	268.890877	571.316752	288.721205
417.000000	244.226643	67.578355	263.722509
417.500000	219.045825	75.463962	238.198527
418.000000	193.402700	-106.298232	212.204453
418.500000	167.352763	266.124054	185.796715
419.000000	140.952604	281.754332	159.032856
419.500000	114.259792	-22.878707	131.971416
420.000000	87.332753	-71.749941	104.671803
420.500000	60.230640	165.152466	77.194168
421.000000	33.013211	-3.573101	49.599274
421.500000	5.740694	-47.204264	21.948364
422.000000	-21.526344	154.651899	-5.696974
422.500000	-48.727132	-295.087453	-33.274947
423.000000	-75.800830	-22.270304	-60.723688
423.500000	-102.686666	-194.411341	-87.981405
424.000000	-129.324077	-99.320018	-114.986511
424.500000	-155.652843	-278.669674	-141.677774
425.000000	-181.613229	-200.187156	-167.994453
425.500000	-207.146123	-50.597085	-193.876440
426.000000	-232.193176	-173.240279	-219.264402
426.500000	-256.696936	-153.967670	-244.099922
427.000000	-280.600990	-201.201679	-268.325635
427.500000	-303.850095	-304.481936	-291.885367
428.000000	-326.390313	-369.243082	-314.724274
428.500000	-348.169144	-163.291246	-336.788970
429.000000	-369.135656	-277.732559	-358.027664
429.500000	-389.240608	-477.430578	-378.390288
430.000000	-408.436577	-489.673529	-397.828619
430.500000	-426.678077	-619.242156	-416.296406
431.000000	-443.921678	-572.859309	-433.749486
431.500000	-460.126114	-402.045934	-450.145900
432.000000	-475.252398	-639.010710	-465.446002
432.500000	-489.263919	-343.840932	-479.612566
433.000000	-502.126548	-581.898004	-492.610887
433.500000	-513.808726	-654.142711	-504.408876
434.000000	-524.281557	-525.152825	-514.977149
434.500000	-533.518889	-689.753160	-524.289114
435.000000	-541.497390	-433.452377	-532.321045
435.500000	-548.196619	-625.158194	-539.052159
436.000000	-553.599096	-797.162747	-544.464679
436.500000	-557.690349	-606.519742	-548.543892
437.000000	-560.458974	-593.357929	-551.278200
437.500000	-561.896677	-590.930712	-552.659170
438.000000	-561.998306	-1044.814832	-552.681563
438.500000	-560.761888	-530.884354	-551.343373
439.000000	-558.188644	-557.687525	-548.645840
439.500000	-554.283006	-651.432975	-544.593473
440.000000	-549.052625	-578.776642	-539.194051
440.500000	-542.508369	-113.679666	-532.458625
441.000000	-534.664310	-346.313834	-524.401504
441.500000	-525.537714	-595.773683	-515.040244
442.000000	-515.149009	-441.576240	-504.395619
442.500000	-503.521758	-461.803013	-492.491586
443.000000	-490.682612	-442.181776	-479.355248
443.500000	-476.661267	-499.455043	-465.016798
444.000000	-461.490402	-563.178851	-449.509469
444.500000	-445.205620	-439.193455	-432.869460
445.000000	-427.845368	-549.718643	-415.135869
445.500000	-409.450866	-200.433157	-396.350608
446.000000	-390.066013	-374.451930	-376.558315
446.500000	-369.737293	-485.778984	-355.806258
447.000000	-348.513677	-92.851487	-334.144233
447.500000	-326.446508	-430.041851	-311.624448
448.000000	-303.589392	-241.261530	-288.301410
448.500000	-279.998071	-226.810415	-264.231802
449.000000	-255.730296	-209.135430	-239.474345
449.500000	-230.845690	-161.705627	-214.089671
450.000000	-205.405615	-201.160692	-188.140170
450.500000	-179.473018	-48.615458	-161.689852
451.000000	-153.112284	-204.489548	-134.804187
451.500000	-126.389082	-62.052576	-107.549948
452.000000	-99.370201	-269.443713	-79.995051
452.500000	-72.123392	2.186296	-52.208387
453.000000	-44.717194	26.865937	-24.259649
453.500000	-17.220768	69.235154	3.780837
454.000000	10.296279	48.285096	31.842290
454.500000	37.764068	-186.075342	59.853656
455.000000	65.112627	89.603861	87.743784
455.500000	92.272071	185.440172	115.441613
456.000000	119.172783	214.753450	142.876350
456.500000	145.745589	137.887125	169.977660
457.000000	171.921950	243.188892	196.675847
457.500000	197.634130	209.729851	222.902035
458.000000	222.815387	319.665323	248.588358
458.500000	247.400145	704.931557	273.668136
459.000000	271.324173	499.430935	298.076055
459.500000	294.524759	311.950883	321.748348
460.000000	316.940882	209.771276	344.622964
460.500000	338.513378	176.537875	366.639746
461.000000	359.185111	558.936885	387.740592
461.500000	378.901124	381.353517	407.869622
462.000000	397.608803	324.346645	426.973335
462.500000	415.258025	461.083800	445.000764
463.000000	431.801301	391.420442	461.903620
463.500000	447.193916	651.924960	477.636435
464.000000	461.394064	564.921531	492.156699
464.500000	474.362971	490.529589	505.424983
465.000000	486.065013	512.679677	517.405066
465.500000	496.467828	526.623105	528.064040
466.000000	505.542420	571.411684	537.372419
466.500000	513.263250	583.192306	545.304237
467.000000	519.608325	471.299350	551.837127
467.500000	524.559272	568.690044	556.952408
468.000000	528.101405	669.043426	560.635148
468.500000	530.223787	253.816678	562.874224
469.000000	530.919272	419.891194	563.662371
469.500000	530.184547	689.952581	562.996220
470.000000	528.020159	738.120491	560.876325
470.500000	524.430530	622.982676	557.307186
471.000000	519.423966	279.229562	552.297246
471.500000	513.012654	295.640365	545.858898
472.000000	505.212643	413.803070	538.008462
472.500000	496.043822	497.767924	528.766163
473.000000	485.529886	445.663381	518.156093
473.500000	473.698284	663.759769	506.206163
474.000000	460.580163	129.638999	492.948047
474.500000	446.210301	887.455882	478.417107
475.000000	430.627028	575.790288	462.652319
475.500000	413.872135	114.794560	445.696177
476.000000	395.990776	562.483605	427.594597
476.500000	377.031355	603.439810	408.396799
477.000000	357.045413	278.027315	388.155189
477.500000	336.087492	359.041953	366.925229
478.000000	314.214998	194.478657	344.765294
478.500000	291.488058	24.021453	321.736521
479.000000	267.969358	569.581211	297.902652
479.500000	243.723982	225.001913	273.329868
480.000000	218.819237	9.983258	248.086611
480.500000	193.324478	281.282750	222.243400
481.000000	167.310913	-114.847646	195.872647
481.500000	140.851420	215.489127	169.048455
482.000000	114.020339	221.796633	141.846417
482.500000	86.893271	234.524679	114.343406
483.000000	59.546868	-42.997472	86.617366
483.500000	32.058617	181.606266	58.747089
484.000000	4.506626	274.192618	30.811998
484.500000	-23.030603	280.118072	2.891918
485.000000	-50.474393	279.602772	-24.933149
485.500000	-77.746119	156.557866	-52.583254
486.000000	-104.767437	69.549639	-79.978734
486.500000	-131.460509	-562.022253	-107.040439
487.000000	-157.748233	-197.012444	-133.689969
487.500000	-183.554468	-155.434304	-159.849901
488.000000	-208.804262	-402.957444	-185.444019
488.500000	-233.424071	-344.910072	-210.397542
489.000000	-257.341987	-210.724516	-234.637351
489.500000	-280.487951	-127.843788	-258.092205
490.000000	-302.793964	-457.321230	-280.692962
490.500000	-324.194304	-143.479193	-302.372791
491.000000	-344.625720	-226.563100	-323.067378
491.500000	-364.027637	-85.366643	-342.715126
492.000000	-382.342341	-460.216907	-361.257350
492.500000	-399.515167	-235.253665	-378.638463
493.000000	-415.494671	-582.602341	-394.806156
493.500000	-430.232799	-497.812418	-409.711565
494.000000	-443.685044	-620.514216	-423.309433
494.500000	-455.810595	-364.944690	-435.558261
495.000000	-466.572473	-564.882397	-446.420450
495.500000	-475.937662	-682.337388	-455.862425
496.000000	-483.877225	-368.745526	-463.854763
496.500000	-490.366403	-347.102878	-470.372288
497.000000	-495.384718	-312.121206	-475.394176
497.500000	-498.916043	-739.829454	-478.904030
498.000000	-500.948677	-579.585517	-480.889952
498.500000	-501.475398	-618.550427	-481.344596
499.000000	-500.493504	-476.478362	-480.265216
499.500000	-498.004839	-463.625360	-477.653688
500.000000	-494.015812	-432.462304	-473.516527
500.500000	-488.537394	-561.444479	-467.864891
501.000000	-481.585106	-461.416608	-460.714560
501.500000	-473.178990	-777.400037	-452.085915
502.000000	-463.343568	-274.445340	-442.003891
502.500000	-452.107789	-225.117073	-430.497924
503.000000	-439.504955	-322.980604	-417.601877
503.500000	-425.572639	-49.258736	-403.353958
504.000000	-410.352592	-515.131167	-387.796617
504.500000	-393.890624	-216.204695	-370.976438
505.000000	-376.236486	-636.182946	-352.944011
505.500000	-357.443734	-437.669646	-333.753792
506.000000	-337.569572	-252.910384	-313.463949
506.500000	-316.674697	-459.070319	-292.136202
507.000000	-294.823124	-292.557651	-269.835643
507.500000	-272.081995	-226.912896	-246.630547
508.000000	-248.521390	-179.559409	-222.592172
508.500000	-224.214115	-669.575418	-197.794551
509.000000	-199.235488	-211.712307	-172.314271
509.500000	-173.663113	39.032235	-146.230242
510.000000	-147.576642	-220.080410	-119.623458
510.500000	-121.057538	-272.534297	-92.576756
511.000000	-94.188822	36.246280	-65.174553
511.500000	-67.054818	-68.317295	-37.502594
512.000000	-39.740892	-210.364201	-9.647681
512.500000	-12.333183	45.119843	18.302593
513.000000	15.081665	356.070180	46.260127
513.500000	42.416778	-267.911790	74.136582
514.000000	69.585328	32.739639	101.843669
514.500000	96.500811	343.181685	129.293427
515.000000	123.077324	-211.663657	156.398506
515.500000	149.229846	91.575060	183.072453
516.000000	174.874512	185.975498	209.229989
516.500000	199.928887	474.813372	234.787293
517.000000	224.312241	559.434566	259.662275
517.500000	247.945816	186.495656	283.774849
518.000000	270.753085	60.943927	307.047200
518.500000	292.660015	23.459561	329.404048
519.000000	313.595314	471.536847	350.772900
519.500000	333.490673	747.685047	371.084296
520.000000	352.281005	277.930672	390.272054
520.500000	369.904666	728.007298	408.273491
521.000000	386.303673	339.604082	425.029649
521.500000	401.423911	712.868740	440.485499
522.000000	415.215319	297.697879	454.590138
522.500000	427.632079	408.159697	467.296977
523.000000	438.632779	787.723040	478.563905
523.500000	448.180569	366.828999	488.353452
524.000000	456.243299	378.621407	496.632928
524.500000	462.793650	596.074110	503.374552
525.000000	467.809235	262.379671	508.555561
525.500000	471.272702	529.771033	512.158309
526.000000	473.171805	-52.587152	514.170346
526.500000	473.499469	617.057990	514.584476
527.000000	472.253833	623.310707	513.398809
527.500000	469.438276	670.435754	510.616779
528.000000	465.061430	458.297055	506.247162
528.500000	459.137164	698.029828	500.304065
529.000000	451.684569	101.735822	492.806896
529.500000	442.727904	539.747134	483.780325
530.000000	432.296540	189.719027	473.254218
530.500000	420.424882	-131.127217	461.263558
531.000000	407.152266	277.233030	447.848345
531.500000	392.522853	487.598529	433.053481
532.000000	376.585489	266.089741	416.928639
532.500000	359.393568	176.635211	399.528108
533.000000	341.004855	315.162190	380.910629
533.500000	321.481316	128.180255	361.139212
534.000000	300.888920	-54.963817	340.280933
534.500000	279.297423	23.020372	318.406727
535.000000	256.780152	521.183016	295.591154
535.500000	233.413759	387.386134	271.912159
536.000000	209.277976	-119.022135	247.450814
536.500000	184.455348	-221.681055	222.291055
537.000000	159.030958	196.936330	196.519400
537.500000	133.092148	160.466168	170.224661
538.000000	106.728218	124.263526	143.497642
538.500000	80.030129	125.293187	116.430835
539.000000	53.090189	238.397017	89.118103
539.500000	26.001738	68.636368	61.654360
540.000000	-1.141172	-586.887468	34.135241
540.500000	-28.244104	-49.552708	6.656772
541.000000	-55.212569	370.733428	-20.684964
541.500000	-81.952349	-570.212466	-47.794164
542.000000	-108.369838	-92.546435	-74.575645
542.500000	-134.372366	27.491678	-100.935175
543.000000	-159.868534	6.883909	-126.779817
543.500000	-184.768539	-105.492693	-152.018255
544.000000	-208.984498	77.879096	-176.561126
544.500000	-232.430767	152.812247	-200.321344
545.000000	-255.024252	57.522013	-223.214415
545.500000	-276.684716	-741.524290	-245.158750
546.000000	-297.335072	-388.132626	-266.075964
546.500000	-316.901670	-630.351758	-285.891167
547.000000	-335.314576	-418.903227	-304.533246
547.500000	-352.507831	-667.686948	-321.935132
548.000000	-368.419706	-397.740051	-338.034057
548.500000	-382.992937	-450.916771	-352.771792
549.000000	-396.174948	242.602635	-366.094874
549.500000	-407.918054	-386.965134	-377.954817
550.000000	-418.179657	-567.313889	-388.308304
550.500000	-426.922414	-1055.107286	-397.117364
551.000000	-434.114391	-220.122173	-404.349524
551.500000	-439.729200	-222.655009	-409.977954
552.000000	-443.746115	-638.516928	-413.981576
552.500000	-446.150165	-493.355087	-416.345169
553.000000	-446.932214	-161.879145	-417.059442
553.500000	-446.089010	-462.144847	-416.121088
554.000000	-443.623220	-697.668011	-413.532820
554.500000	-439.543444	-639.371891	-409.303382
555.000000	-433.864200	-722.584787	-403.447536
555.500000	-426.605894	-562.265650	-395.986034
556.000000	-417.794766	-484.457152	-386.945556
556.500000	-407.462815	-800.913072	-376.358639
557.000000	-395.647697	-323.768011	-364.263576
557.500000	-382.392611	-580.973016	-350.704292
558.000000	-367.746154	-666.691330	-335.730202
558.500000	-351.762163	-288.603021	-319.396051
559.000000	-334.499532	-807.954030	-301.761725
559.500000	-316.022009	-276.326782	-282.892044
560.000000	-296.397979	-702.167925	-262.856546
560.500000	-275.700220	-449.418955	-241.729236
561.000000	-254.005652	-258.993362	-219.588326
561.500000	-231.395056	-115.541241	-196.515961
562.000000	-207.952791	259.823488	-172.597919
562.500000	-183.766486	-294.231685	-147.923306
563.000000	-158.926721	-202.441971	-122.584226
563.500000	-133.526697	-432.281036	-96.675452
564.000000	-107.661894	41.472278	-70.294069
564.500000	-81.429713	-93.388721	-43.539122
565.000000	-54.929119	-161.725963	-16.511242
565.500000	-28.260270	-64.590313	10.687728
566.000000	-1.524137	-144.438192	37.955116
566.500000	25.177876	-54.091643	65.187809
567.000000	51.744316	-87.591350	92.282645
567.500000	78.074069	35.714443	119.136807
568.000000	104.066747	-120.442428	145.648218
568.500000	129.623078	573.481927	171.715932
569.000000	154.645288	-2.212776	197.240529
569.500000	179.037482	289.327373	222.124500
570.000000	202.706022	251.472061	246.272627
570.500000	225.559890	494.981644	269.592362
571.000000	247.511056	202.264671	291.994191
571.500000	268.474822	323.431784	313.391990
572.000000	288.370165	586.660447	333.703370
572.500000	307.120060	-123.064722	352.850010
573.000000	324.651796	506.640186	370.757974
573.500000	340.897272	36.154161	387.358015
574.000000	355.793279	217.885705	402.585857
574.500000	369.281759	677.089510	416.382466
575.000000	381.310053	950.840156	428.694296
575.500000	391.831123	76.035412	439.473516
576.000000	400.803756	445.568700	448.678220
576.500000	408.192744	834.160335	456.272605
577.000000	413.969040	861.212691	462.227137
577.500000	418.109899	740.041558	466.518687
578.000000	420.598980	783.336134	469.130639
578.500000	421.426438	292.087866	470.052980
579.000000	420.588978	666.222708	469.282363
579.500000	418.089894	206.280144	466.822137
580.000000	413.939075	305.327361	462.682355
580.500000	408.152986	647.768405	456.879761
581.000000	400.754624	316.789226	449.437739
581.500000	391.773447	951.998357	440.386243
582.000000	381.245275	56.152425	429.761698
582.500000	369.212171	778.323375	417.606872
583.000000	355.722286	386.629428	403.970731
583.500000	340.829690	512.515232	388.908252
584.000000	324.594168	426.176957	372.480229
584.500000	307.081001	620.793008	354.753043
585.000000	288.360719	285.633544	335.798410
585.500000	268.508829	78.086241	315.693111
586.000000	247.605529	684.659818	294.518693
586.500000	225.735394	133.463989	272.361155
587.000000	202.987047	88.376282	249.310614
587.500000	179.452810	86.592600	225.460947
588.000000	155.228343	158.430899	200.909424
588.500000	130.412258	-316.445784	175.756320
589.000000	105.105729	8.844494	150.104511
589.500000	79.412085	75.118441	124.059067
590.000000	53.436392	189.389524	97.726822
590.500000	27.285024	-258.626409	71.215946
591.000000	1.065238	-245.236920	44.635497
591.500000	-25.115276	-189.008032	18.094983
592.000000	-51.148830	-28.644903	-8.296096
592.500000	-76.928188	-398.870903	-34.428697
593.000000	-102.347006	-43.807193	-60.194687
593.500000	-127.300282	-563.388825	-85.487294
594.000000	-151.684792	-608.945664	-110.201555
594.500000	-175.399524	174.713490	-134.234757
595.000000	-198.346107	37.454465	-157.486873
595.500000	-220.429230	2.200619	-179.860985
596.000000	-241.557046	300.501595	-201.263701
596.500000	-261.641571	-114.886315	-221.605553
597.000000	-280.599058	-412.186464	-240.801387
597.500000	-298.350369	-127.332759	-258.770728
598.000000	-314.821313	-611.621355	-275.438138
598.500000	-329.942979	-600.141370	-290.733544
599.000000	-343.652038	-301.849514	-304.592552
599.500000	-355.891029	-134.995749	-316.956732
600.000000	-366.608619	59.661455	-327.773886
600.500000	-375.759836	-829.813715	-336.998285
601.000000	-383.306281	-859.298286	-344.590884
601.500000	-389.216307	-535.057437	-350.519502
602.000000	-393.465178	-21.986338	-354.758987
602.500000	-396.035187	-526.588874	-357.291335
603.000000	-396.915761	-482.652279	-358.105791
603.500000	-396.103516	162.882892	-357.198919
604.000000	-393.602301	143.949819	-354.574629
604.500000	-389.423198	-419.924964	-350.244191
605.000000	-383.584493	-431.511544	-344.226199
605.500000	-376.111623	-521.870654	-336.546518
606.000000	-367.037082	-393.893940	-327.238190
606.500000	-356.400302	-198.342327	-316.341311
607.000000	-344.247502	-378.263420	-303.902879
607.500000	-330.631510	-624.246827	-289.976610
608.000000	-315.611547	-312.657420	-274.622724
608.500000	-299.252992	-903.552473	-257.907700
609.000000	-281.627113	-122.089822	-239.904007
609.500000	-262.810773	319.074935	-220.689803
610.000000	-242.886112	-322.714872	-200.348611
610.500000	-221.940201	-133.868024	-178.968968
611.000000	-200.064676	-3.944488	-156.644054
611.500000	-177.355347	-342.283890	-133.471293
612.000000	-153.911794	-954.163689	-109.551941
612.500000	-129.836933	-513.200866	-84.990648
613.000000	-105.236578	-53.569742	-59.895012
613.500000	-80.218981	293.774615	-34.375105
614.000000	-54.894359	-43.267609	-8.543002
614.500000	-29.374414	-475.900189	17.487713
615.000000	-3.771843	69.882637	43.602447
615.500000	21.800162	-203.274660	69.686098
616.000000	47.228408	-50.862885	95.623571
616.500000	72.400214	-188.208514	121.300284
617.000000	97.203907	193.535930	146.602684
617.500000	121.529325	730.334205	171.418753
618.000000	145.268312	-607.096729	195.638514
618.500000	168.315209	173.636276	219.154529
619.000000	190.567331	282.654220	241.862383
619.500000	211.925440	650.472431	263.661166
620.000000	232.294192	316.969920	284.453929
620.500000	251.582585	345.666173	304.148137
621.000000	269.704376	-15.505922	322.656094
621.500000	286.578480	750.561276	339.895350
622.000000	302.129356	965.951891	355.789091
622.500000	316.287357	-439.393342	370.266498
623.000000	328.989065	-469.928492	383.263084
623.500000	340.177594	-32.002303	394.721004
624.000000	349.802862	862.985876	404.589335
624.500000	357.821843	824.542477	412.824325
625.000000	364.198775	779.660152	419.389608
625.500000	368.905343	231.960728	424.256395
626.000000	371.920830	276.575511	427.403619
626.500000	373.232229	853.592297	428.818053
627.000000	372.834320	206.361919	428.494391
627.500000	370.729720	310.467854	426.435291
628.000000	366.928882	502.471831	422.651385
628.500000	361.450072	433.725002	417.161246
629.000000	354.319305	564.358413	409.991325
629.500000	345.570237	-3.695143	401.175849
630.000000	335.244037	577.355553	390.756677
630.500000	323.389209	200.443057	378.783130
631.000000	310.061385	17.898374	365.311778
631.500000	295.323087	-255.360049	350.406197
632.000000	279.243451	785.382527	334.136685
632.500000	261.897919	-56.920256	316.579958
633.000000	243.367907	-78.346449	297.818799
633.500000	223.740432	-349.892004	277.941694
634.000000	203.107725	459.517741	257.042426
634.500000	181.566806	420.626203	235.219650
635.000000	159.219044	93.290377	212.576441
635.500000	136.169686	83.605416	189.219820
636.000000	112.527375	-240.397617	165.260259
636.500000	88.403644	0.704218	140.811169
637.000000	63.912395	-213.585634	115.988371
637.500000	39.169368	232.688285	90.909554
638.000000	14.291594	518.628745	65.693722
638.500000	-10.603152	28.758325	40.460631
639.000000	-35.396915	8.889615	15.330225
639.500000	-59.972114	-335.257199	-9.577937
640.000000	-84.212108	103.963405	-34.145249
640.500000	-108.001755	35.865742	-58.254627
641.000000	-131.227961	41.628116	-81.791075
641.500000	-153.780229	-809.588770	-104.642235
642.000000	-175.551195	16.967585	-126.698932
642.500000	-196.437147	222.048601	-147.855711
643.000000	-216.338536	287.215635	-168.011343
643.500000	-235.160461	-268.080267	-187.069331
644.000000	-252.813139	-102.386928	-204.938377
644.500000	-269.212347	2.445326	-221.532843
645.000000	-284.279845	-621.922220	-236.773169
645.500000	-297.943766	85.925836	-250.586279
646.000000	-310.138981	-1065.450069	-262.905945
646.500000	-320.807424	-1340.301061	-273.673124
647.000000	-329.898396	-849.902992	-282.836264
647.500000	-337.368827	-709.626757	-290.351569
648.000000	-343.183501	299.656930	-296.183229
648.500000	-347.315244	72.358744	-300.303614
649.000000	-349.745079	191.667603	-302.693426
649.500000	-350.462331	-467.449253	-303.341810
650.000000	-349.464702	-380.459760	-302.246431
650.500000	-346.758299	-283.091214	-299.413497
651.000000	-342.357620	155.082257	-294.857751
651.500000	-336.285502	-280.207339	-288.602415
652.000000	-328.573029	-571.534949	-280.679096
652.500000	-319.259391	-357.882212	-271.127644
653.000000	-308.391710	-878.635025	-259.995975
653.500000	-296.024826	-946.315988	-247.339852
654.000000	-282.221034	-55.035061	-233.222621
