The rightmost column contains computed values for __C
X	NoNoise	Noisy
329.500000	670.425991	695.077643	608.037084
330.000000	669.065121	790.774815	606.312897
330.500000	666.738477	502.263733	603.618628
331.000000	663.447060	683.076011	599.955285
331.500000	659.193294	695.544884	595.325301
332.000000	653.981028	595.375057	589.732544
332.500000	647.815545	569.782429	583.182318
333.000000	640.703561	649.953801	575.681372
333.500000	632.653232	705.300265	567.237897
334.000000	623.674147	637.256974	557.861522
334.500000	613.777323	469.835711	547.563319
335.000000	602.975209	636.851774	536.355787
335.500000	591.281666	560.884543	524.252852
336.000000	578.711963	597.606345	511.269850
336.500000	565.282766	828.615632	497.423521
337.000000	551.012117	518.783781	482.731988
337.500000	535.919420	840.139235	467.214742
338.000000	520.025424	551.346474	450.892624
338.500000	503.352197	533.592876	433.787799
339.000000	485.923101	554.495825	415.923736
339.500000	467.762771	444.392776	397.325178
340.000000	448.897081	405.674826	378.018114
340.500000	429.353116	538.078269	358.029750
341.000000	409.159134	443.950537	337.388472
341.500000	388.344539	533.115252	316.123814
342.000000	366.939836	496.259714	294.266415
342.500000	344.976593	312.019524	271.847986
343.000000	322.487400	308.754033	248.901262
343.500000	299.505827	300.568721	225.459962
344.000000	276.066371	247.541813	201.558738
344.500000	252.204418	409.132797	177.233132
345.000000	227.956185	263.377536	152.519524
345.500000	203.358672	242.477539	127.455079
346.000000	178.449608	181.262291	102.077694
346.500000	153.267396	290.668203	76.425942
347.000000	127.851056	38.984602	50.539019
347.500000	102.240167	26.809338	24.456678
348.000000	76.474805	229.567130	-1.780823
348.500000	50.595486	-95.737309	-28.132791
349.000000	24.643098	-19.084129	-54.558152
349.500000	-1.341156	-93.160625	-81.015522
350.000000	-27.315829	-63.791483	-107.463269
350.500000	-53.239295	172.975858	-133.859579
351.000000	-79.069811	-261.562441	-160.162525
351.500000	-104.765591	-72.912429	-186.330135
352.000000	-130.284870	-100.616299	-212.320457
352.500000	-155.585977	-72.631550	-238.091633
353.000000	-180.627399	-35.028067	-263.601968
353.500000	-205.367858	-99.871464	-288.809996
354.000000	-229.766374	-211.311587	-313.674557
354.500000	-253.782342	-342.395004	-338.154864
355.000000	-277.375596	-257.467418	-362.210572
355.500000	-300.506485	-248.487121	-385.801854
356.000000	-323.135940	-71.332239	-408.889466
356.500000	-345.225545	-198.178982	-431.434820
357.000000	-366.737606	-332.875578	-453.400055
357.500000	-387.635218	-500.243244	-474.748100
358.000000	-407.882336	-421.888940	-495.442752
358.500000	-427.443841	-411.658021	-515.448733
359.000000	-446.285605	-455.773618	-534.731765
359.500000	-464.374560	-532.988011	-553.258629
360.000000	-481.678755	-386.914275	-570.997235
360.500000	-498.167426	-379.967392	-587.916681
361.000000	-513.811052	-511.737299	-603.987313
361.500000	-528.581418	-342.972560	-619.180790
362.000000	-542.451667	-523.421338	-633.470138
362.500000	-555.396365	-484.573153	-646.829808
363.000000	-567.391546	-700.740966	-659.235726
363.500000	-578.414769	-480.885468	-670.665351
364.000000	-588.445164	-633.017893	-681.097723
364.500000	-597.463485	-444.064993	-690.513507
365.000000	-605.452147	-523.763665	-698.895041
365.500000	-612.395276	-498.917783	-706.226379
366.000000	-618.278741	-872.400151	-712.493330
366.500000	-623.090199	-484.149297	-717.683492
367.000000	-626.819122	-633.528499	-721.786291
367.500000	-629.456830	-744.023246	-724.793011
368.000000	-630.996522	-616.611337	-726.696818
368.500000	-631.433298	-772.689449	-727.492791
369.000000	-630.764179	-588.177533	-727.177939
369.500000	-628.988131	-786.276204	-725.751220
370.000000	-626.106073	-536.608940	-723.213561
370.500000	-622.120895	-612.499659	-719.567862
371.000000	-617.037460	-646.705047	-714.819009
371.500000	-610.862614	-702.738087	-708.973879
372.000000	-603.605184	-599.845325	-702.041337
372.500000	-595.275975	-501.451864	-694.032237
373.000000	-585.887765	-590.824869	-684.959413
373.500000	-575.455294	-336.801188	-674.837673
374.000000	-563.995251	-690.706766	-663.683778
374.500000	-551.526256	-414.653817	-651.516431
375.000000	-538.068837	-622.593927	-638.356255
375.500000	-523.645410	-499.699869	-624.225762
376.000000	-508.280245	-607.973614	-609.149331
376.500000	-491.999435	-423.035124	-593.153173
377.000000	-474.830861	-205.813738	-576.265293
377.500000	-456.804153	-410.894685	-558.515451
378.000000	-437.950641	-345.221728	-539.935119
378.500000	-418.303316	-410.325389	-520.557435
379.000000	-397.896774	-280.909098	-500.417147
379.500000	-376.767160	-277.350618	-479.550564
380.000000	-354.952118	-403.894990	-457.995496
380.500000	-332.490722	-457.380036	-435.791192
381.000000	-309.423417	-237.495985	-412.978277
381.500000	-285.791950	-397.145904	-389.598685
382.000000	-261.639299	-367.720008	-365.695584
382.500000	-237.009599	-418.164517	-341.313308
383.000000	-211.948069	-183.094563	-316.497276
383.500000	-186.500929	-293.439375	-291.293914
384.000000	-160.715320	-257.060251	-265.750574
384.500000	-134.639220	-166.720328	-239.915447
385.000000	-108.321358	-72.543965	-213.837481
385.500000	-81.811122	-65.987241	-187.566283
386.000000	-55.158475	-329.163002	-161.152038
386.500000	-28.413853	98.562914	-134.645409
387.000000	-1.628078	-183.032731	-108.097444
387.500000	25.147740	40.821983	-81.559479
388.000000	51.862302	-8.429207	-55.083044
388.500000	78.464217	-116.988127	-28.719758
389.000000	104.902103	96.484507	-2.521232
389.500000	131.124687	164.490106	23.461031
390.000000	157.080905	44.743959	49.175740
390.500000	182.720003	86.585456	74.571916
391.000000	207.991643	150.492081	99.598996
391.500000	232.846001	277.450412	124.206932
392.000000	257.233870	237.458823	148.346299
392.500000	281.106761	249.202940	171.968392
393.000000	304.417004	488.070091	195.025328
393.500000	327.117847	598.692903	217.470147
394.000000	349.163557	483.521223	239.256912
394.500000	370.509518	420.525885	260.340806
395.000000	391.112322	351.554417	280.678230
395.500000	410.929870	230.079905	300.226898
396.000000	429.921464	447.742984	318.945927
396.500000	448.047891	504.675918	336.795932
397.000000	465.271522	394.399447	353.739115
397.500000	481.556388	363.220742	369.739348
398.000000	496.868271	431.055059	384.762258
398.500000	511.174779	537.799831	398.775310
399.000000	524.445424	461.418523	411.747881
399.500000	536.651701	459.583628	423.651337
400.000000	547.767150	319.703205	434.459102
400.500000	557.767432	501.261085	444.146727
401.000000	566.630384	696.522209	452.691950
401.500000	574.336082	378.946868	460.074759
402.000000	580.866896	623.274561	466.277445
402.500000	586.207539	609.105058	471.284652
403.000000	590.345112	699.169037	475.083426
403.500000	593.269150	601.575275	477.663253
404.000000	594.971652	781.069762	479.016096
404.500000	595.447116	662.706147	479.136431
405.000000	594.692567	525.318511	478.021268
405.500000	592.707575	521.526029	475.670175
406.000000	589.494275	481.559569	472.085297
406.500000	585.057374	444.802937	467.271362
407.000000	579.404159	671.384720	461.235689
407.500000	572.544495	642.141200	453.988188
408.000000	564.490824	368.177176	445.541354
408.500000	555.258146	393.239824	435.910258
409.000000	544.864013	404.994435	425.112527
409.500000	533.328496	587.500151	413.168322
410.000000	520.674163	437.744311	400.100312
410.500000	506.926046	391.376054	385.933642
411.000000	492.111599	532.308191	370.695886
411.500000	476.260654	370.562744	354.417011
412.000000	459.405373	492.637537	337.129321
412.500000	441.580189	153.559754	318.867402
413.000000	422.821746	185.873818	299.668065
413.500000	403.168835	376.644951	279.570270
414.000000	382.662318	280.268404	258.615063
414.500000	361.345055	268.102023	236.845494
415.000000	339.261820	422.623637	214.306538
415.500000	316.459213	210.524378	191.045002
416.000000	292.985573	408.160577	167.109441
416.500000	268.890877	571.316752	142.550055
417.000000	244.226643	67.578355	117.418592
417.500000	219.045825	75.463962	91.768240
418.000000	193.402700	-106.298232	65.653520
418.500000	167.352763	266.124054	39.130175
419.000000	140.952604	281.754332	12.255045
419.500000	114.259792	-22.878707	-14.914042
420.000000	87.332753	-71.749941	-42.318402
420.500000	60.230640	165.152466	-69.898615
421.000000	33.013211	-3.573101	-97.594659
421.500000	5.740694	-47.204264	-125.346036
422.000000	-21.526344	154.651899	-153.091910
422.500000	-48.727132	-295.087453	-180.771239
423.000000	-75.800830	-22.270304	-208.322910
423.500000	-102.686666	-194.411341	-235.685883
424.000000	-129.324077	-99.320018	-262.799322
424.500000	-155.652843	-278.669674	-289.602740
425.000000	-181.613229	-200.187156	-316.036135
425.500000	-207.146123	-50.597085	-342.040133
426.000000	-232.193176	-173.240279	-367.556123
426.500000	-256.696936	-153.967670	-392.526397
427.000000	-280.600990	-201.201679	-416.894291
427.500000	-303.850095	-304.481936	-440.604316
428.000000	-326.390313	-369.243082	-463.602292
428.500000	-348.169144	-163.291246	-485.835488
429.000000	-369.135656	-277.732559	-507.252741
429.500000	-389.240608	-477.430578	-527.804592
430.000000	-408.436577	-489.673529	-547.443407
430.500000	-426.678077	-619.242156	-566.123498
431.000000	-443.921678	-572.859309	-583.801239
431.500000	-460.126114	-402.045934	-600.435182
432.000000	-475.252398	-639.010710	-615.986165
432.500000	-489.263919	-343.840932	-630.417415
433.000000	-502.126548	-581.898004	-643.694649
433.500000	-513.808726	-654.142711	-655.786169
434.000000	-524.281557	-525.152825	-666.662949
434.500000	-533.518889	-689.753160	-676.298720
435.000000	-541.497390	-433.452377	-684.670047
435.500000	-548.196619	-625.158194	-691.756399
436.000000	-553.599096	-797.162747	-697.540215
436.500000	-557.690349	-606.519742	-702.006961
437.000000	-560.458974	-593.357929	-705.145182
437.500000	-561.896677	-590.930712	-706.946545
438.000000	-561.998306	-1044.814832	-707.405877
438.500000	-560.761888	-530.884354	-706.521195
439.000000	-558.188644	-557.687525	-704.293726
439.500000	-554.283006	-651.432975	-700.727922
440.000000	-549.052625	-578.776642	-695.831468
440.500000	-542.508369	-113.679666	-689.615280
441.000000	-534.664310	-346.313834	-682.093494
441.500000	-525.537714	-595.773683	-673.283451
442.000000	-515.149009	-441.576240	-663.205671
442.500000	-503.521758	-461.803013	-651.883823
443.000000	-490.682612	-442.181776	-639.344675
443.500000	-476.661267	-499.455043	-625.618057
444.000000	-461.490402	-563.178851	-610.736794
444.500000	-445.205620	-439.193455	-594.736645
445.000000	-427.845368	-549.718643	-577.656232
445.500000	-409.450866	-200.433157	-559.536957
446.000000	-390.066013	-374.451930	-540.422914
446.500000	-369.737293	-485.778984	-520.360796
447.000000	-348.513677	-92.851487	-499.399791
447.500000	-326.446508	-430.041851	-477.591473
448.000000	-303.589392	-241.261530	-454.989685
448.500000	-279.998071	-226.810415	-431.650417
449.000000	-255.730296	-209.135430	-407.631678
449.500000	-230.845690	-161.705627	-382.993360
450.000000	-205.405615	-201.160692	-357.797095
450.500000	-179.473018	-48.615458	-332.106111
451.000000	-153.112284	-204.489548	-305.985081
451.500000	-126.389082	-62.052576	-279.499967
452.000000	-99.370201	-269.443713	-252.717857
452.500000	-72.123392	2.186296	-225.706801
453.000000	-44.717194	26.865937	-198.535645
453.500000	-17.220768	69.235154	-171.273860
454.000000	10.296279	48.285096	-143.991362
454.500000	37.764068	-186.075342	-116.758341
455.000000	65.112627	89.603861	-89.645081
455.500000	92.272071	185.440172	-62.721780
456.000000	119.172783	214.753450	-36.058365
456.500000	145.745589	137.887125	-9.724317
457.000000	171.921950	243.188892	16.211516
457.500000	197.634130	209.729851	41.681100
458.000000	222.815387	319.665323	66.617393
458.500000	247.400145	704.931557	90.954528
459.000000	271.324173	499.430935	114.627986
459.500000	294.524759	311.950883	137.574776
460.000000	316.940882	209.771276	159.733605
460.500000	338.513378	176.537875	181.045046
461.000000	359.185111	558.936885	201.451705
461.500000	378.901124	381.353517	220.898384
462.000000	397.608803	324.346645	239.332234
462.500000	415.258025	461.083800	256.702906
463.000000	431.801301	391.420442	272.962700
463.500000	447.193916	651.924960	288.066703
464.000000	461.394064	564.921531	301.972921
464.500000	474.362971	490.529589	314.642408
465.000000	486.065013	512.679677	326.039381
465.500000	496.467828	526.623105	336.131333
466.000000	505.542420	571.411684	344.889140
466.500000	513.263250	583.192306	352.287149
467.000000	519.608325	471.299350	358.303268
467.500000	524.559272	568.690044	362.919041
468.000000	528.101405	669.043426	366.119720
468.500000	530.223787	253.816678	367.894316
469.000000	530.919272	419.891194	368.235653
469.500000	530.184547	689.952581	367.140402
470.000000	528.020159	738.120491	364.609113
470.500000	524.430530	622.982676	360.646228
471.000000	519.423966	279.229562	355.260090
471.500000	513.012654	295.640365	348.462939
472.000000	505.212643	413.803070	340.270897
472.500000	496.043822	497.767924	330.703943
473.000000	485.529886	445.663381	319.785875
473.500000	473.698284	663.759769	307.544264
474.000000	460.580163	129.638999	294.010399
474.500000	446.210301	887.455882	279.219211
475.000000	430.627028	575.790288	263.209201
475.500000	413.872135	114.794560	246.022346
476.000000	395.990776	562.483605	227.704002
476.500000	377.031355	603.439810	208.302791
477.000000	357.045413	278.027315	187.870480
477.500000	336.087492	359.041953	166.461855
478.000000	314.214998	194.478657	144.134581
478.500000	291.488058	24.021453	120.949049
479.000000	267.969358	569.581211	96.968228
479.500000	243.723982	225.001913	72.257489
480.000000	218.819237	9.983258	46.884442
480.500000	193.324478	281.282750	20.918749
481.000000	167.310913	-114.847646	-5.568062
481.500000	140.851420	215.489127	-32.502790
482.000000	114.020339	221.796633	-59.810763
482.500000	86.893271	234.524679	-87.416043
483.000000	59.546868	-42.997472	-115.241636
483.500000	32.058617	181.606266	-143.209709
484.000000	4.506626	274.192618	-171.241807
484.500000	-23.030603	280.118072	-199.259077
485.000000	-50.474393	279.602772	-227.182491
485.500000	-77.746119	156.557866	-254.933074
486.000000	-104.767437	69.549639	-282.432132
486.500000	-131.460509	-562.022253	-309.601481
487.000000	-157.748233	-197.012444	-336.363674
487.500000	-183.554468	-155.434304	-362.642231
488.000000	-208.804262	-402.957444	-388.361866
488.500000	-233.424071	-344.910072	-413.448707
489.000000	-257.341987	-210.724516	-437.830525
489.500000	-280.487951	-127.843788	-461.436948
490.000000	-302.793964	-457.321230	-484.199676
490.500000	-324.194304	-143.479193	-506.052691
491.000000	-344.625720	-226.563100	-526.932463
491.500000	-364.027637	-85.366643	-546.778144
492.000000	-382.342341	-460.216907	-565.531765
492.500000	-399.515167	-235.253665	-583.138416
493.000000	-415.494671	-582.602341	-599.546424
493.500000	-430.232799	-497.812418	-614.707520
494.000000	-443.685044	-620.514216	-628.577000
494.500000	-455.810595	-364.944690	-641.113869
495.000000	-466.572473	-564.882397	-652.280985
495.500000	-475.937662	-682.337388	-662.045184
496.000000	-483.877225	-368.745526	-670.377400
496.500000	-490.366403	-347.102878	-677.252764
497.000000	-495.384718	-312.121206	-682.650705
497.500000	-498.916043	-739.829454	-686.555026
498.000000	-500.948677	-579.585517	-688.953974
498.500000	-501.475398	-618.550427	-689.840293
499.000000	-500.493504	-476.478362	-689.211270
499.500000	-498.004839	-463.625360	-687.068757
500.000000	-494.015812	-432.462304	-683.419193
500.500000	-488.537394	-561.444479	-678.273596
501.000000	-481.585106	-461.416608	-671.647556
501.500000	-473.178990	-777.400037	-663.561206
502.000000	-463.343568	-274.445340	-654.039177
502.500000	-452.107789	-225.117073	-643.110546
503.000000	-439.504955	-322.980604	-630.808764
503.500000	-425.572639	-49.258736	-617.171573
504.000000	-410.352592	-515.131167	-602.240907
504.500000	-393.890624	-216.204695	-586.062783
505.000000	-376.236486	-636.182946	-568.687174
505.500000	-357.443734	-437.669646	-550.167872
506.000000	-337.569572	-252.910384	-530.562339
506.500000	-316.674697	-459.070319	-509.931541
507.000000	-294.823124	-292.557651	-488.339779
507.500000	-272.081995	-226.912896	-465.854495
508.000000	-248.521390	-179.559409	-442.546081
508.500000	-224.214115	-669.575418	-418.487667
509.000000	-199.235488	-211.712307	-393.754908
509.500000	-173.663113	39.032235	-368.425752
510.000000	-147.576642	-220.080410	-342.580208
510.500000	-121.057538	-272.534297	-316.300102
511.000000	-94.188822	36.246280	-289.668826
511.500000	-67.054818	-68.317295	-262.771079
512.000000	-39.740892	-210.364201	-235.692607
512.500000	-12.333183	45.119843	-208.519933
513.000000	15.081665	356.070180	-181.340089
513.500000	42.416778	-267.911790	-154.240336
514.000000	69.585328	32.739639	-127.307888
514.500000	96.500811	343.181685	-100.629637
515.000000	123.077324	-211.663657	-74.291865
515.500000	149.229846	91.575060	-48.379977
516.000000	174.874512	185.975498	-22.978209
516.500000	199.928887	474.813372	1.830637
517.000000	224.312241	559.434566	25.965469
517.500000	247.945816	186.495656	49.347179
518.000000	270.753085	60.943927	71.898899
518.500000	292.660015	23.459561	93.546264
519.000000	313.595314	471.536847	114.217666
519.500000	333.490673	747.685047	133.844491
520.000000	352.281005	277.930672	152.361360
520.500000	369.904666	728.007298	169.706357
521.000000	386.303673	339.604082	185.821240
521.500000	401.423911	712.868740	200.651651
522.000000	415.215319	297.697879	214.147307
522.500000	427.632079	408.159697	226.262185
523.000000	438.632779	787.723040	236.954688
523.500000	448.180569	366.828999	246.187803
524.000000	456.243299	378.621407	253.929236
524.500000	462.793650	596.074110	260.151546
525.000000	467.809235	262.379671	264.832247
525.500000	471.272702	529.771033	267.953908
526.000000	473.171805	-52.587152	269.504229
526.500000	473.499469	617.057990	269.476105
527.000000	472.253833	623.310707	267.867665
527.500000	469.438276	670.435754	264.682304
528.000000	465.061430	458.297055	259.928691
528.500000	459.137164	698.029828	253.620759
529.000000	451.684569	101.735822	245.777682
529.500000	442.727904	539.747134	236.423829
530.000000	432.296540	189.719027	225.588701
530.500000	420.424882	-131.127217	213.306856
531.000000	407.152266	277.233030	199.617807
531.500000	392.522853	487.598529	184.565910
532.000000	376.585489	266.089741	168.200231
532.500000	359.393568	176.635211	150.574399
533.000000	341.004855	315.162190	131.746439
533.500000	321.481316	128.180255	111.778594
534.000000	300.888920	-54.963817	90.737124
534.500000	279.297423	23.020372	68.692100
535.000000	256.780152	521.183016	45.717172
535.500000	233.413759	387.386134	21.889337
536.000000	209.277976	-119.022135	-2.711320
536.500000	184.455348	-221.681055	-28.001884
537.000000	159.030958	196.936330	-53.896893
537.500000	133.092148	160.466168	-80.308617
538.000000	106.728218	124.263526	-107.147355
538.500000	80.030129	125.293187	-134.321744
539.000000	53.090189	238.397017	-161.739062
539.500000	26.001738	68.636368	-189.305552
540.000000	-1.141172	-586.887468	-216.926744
540.500000	-28.244104	-49.552708	-244.507781
541.000000	-55.212569	370.733428	-271.953750
541.500000	-81.952349	-570.212466	-299.170015
542.000000	-108.369838	-92.546435	-326.062552
542.500000	-134.372366	27.491678	-352.538277
543.000000	-159.868534	6.883909	-378.505384
543.500000	-184.768539	-105.492693	-403.873671
544.000000	-208.984498	77.879096	-428.554861
544.500000	-232.430767	152.812247	-452.462929
545.000000	-255.024252	57.522013	-475.514410
545.500000	-276.684716	-741.524290	-497.628710
546.000000	-297.335072	-388.132626	-518.728397
546.500000	-316.901670	-630.351758	-538.739494
547.000000	-335.314576	-418.903227	-557.591755
547.500000	-352.507831	-667.686948	-575.218926
548.000000	-368.419706	-397.740051	-591.559003
548.500000	-382.992937	-450.916771	-606.554468
549.000000	-396.174948	242.602635	-620.152507
549.500000	-407.918054	-386.965134	-632.305227
550.000000	-418.179657	-567.313889	-642.969837
550.500000	-426.922414	-1055.107286	-652.108828
551.000000	-434.114391	-220.122173	-659.690124
551.500000	-439.729200	-222.655009	-665.687220
552.000000	-443.746115	-638.516928	-670.079296
552.500000	-446.150165	-493.355087	-672.851316
553.000000	-446.932214	-161.879145	-673.994102
553.500000	-446.089010	-462.144847	-673.504388
554.000000	-443.623220	-697.668011	-671.384852
554.500000	-439.543444	-639.371891	-667.644134
555.000000	-433.864200	-722.584787	-662.296815
555.500000	-426.605894	-562.265650	-655.363393
556.000000	-417.794766	-484.457152	-646.870225
556.500000	-407.462815	-800.913072	-636.849452
557.000000	-395.647697	-323.768011	-625.338899
557.500000	-382.392611	-580.973016	-612.381957
558.000000	-367.746154	-666.691330	-598.027439
558.500000	-351.762163	-288.603021	-582.329424
559.000000	-334.499532	-807.954030	-565.347066
559.500000	-316.022009	-276.326782	-547.144400
560.000000	-296.397979	-702.167925	-527.790114
560.500000	-275.700220	-449.418955	-507.357312
561.000000	-254.005652	-258.993362	-485.923255
561.500000	-231.395056	-115.541241	-463.569086
562.000000	-207.952791	259.823488	-440.379540
562.500000	-183.766486	-294.231685	-416.442635
563.000000	-158.926721	-202.441971	-391.849356
563.500000	-133.526697	-432.281036	-366.693321
564.000000	-107.661894	41.472278	-341.070433
564.500000	-81.429713	-93.388721	-315.078530
565.000000	-54.929119	-161.725963	-288.817018
565.500000	-28.260270	-64.590313	-262.386499
566.000000	-1.524137	-144.438192	-235.888396
566.500000	25.177876	-54.091643	-209.424566
567.000000	51.744316	-87.591350	-183.096913
567.500000	78.074069	35.714443	-157.007003
568.000000	104.066747	-120.442428	-131.255671
568.500000	129.623078	573.481927	-105.942631
569.000000	154.645288	-2.212776	-81.166094
569.500000	179.037482	289.327373	-57.022382
570.000000	202.706022	251.472061	-33.605552
570.500000	225.559890	494.981644	-11.007026
571.000000	247.511056	202.264671	10.684773
571.500000	268.474822	323.431784	31.384769
572.000000	288.370165	586.660447	51.011577
572.500000	307.120060	-123.064722	69.487830
573.000000	324.651796	506.640186	86.740492
573.500000	340.897272	36.154161	102.701160
574.000000	355.793279	217.885705	117.306339
574.500000	369.281759	677.089510	130.497716
575.000000	381.310053	950.840156	142.222396
575.500000	391.831123	76.035412	152.433131
576.000000	400.803756	445.568700	161.088524
576.500000	408.192744	834.160335	168.153210
577.000000	413.969040	861.212691	173.598015
577.500000	418.109899	740.041558	177.400088
578.000000	420.598980	783.336134	179.543019
578.500000	421.426438	292.087866	180.016916
579.000000	420.588978	666.222708	178.818473
579.500000	418.089894	206.280144	175.950996
580.000000	413.939075	305.327361	171.424418
580.500000	408.152986	647.768405	165.255279
581.000000	400.754624	316.789226	157.466677
581.500000	391.773447	951.998357	148.088202
582.000000	381.245275	56.152425	137.155835
582.500000	369.212171	778.323375	124.711825
583.000000	355.722286	386.629428	110.804537
583.500000	340.829690	512.515232	95.488284
584.000000	324.594168	426.176957	78.823116
584.500000	307.081001	620.793008	60.874607
585.000000	288.360719	285.633544	41.713600
585.500000	268.508829	78.086241	21.415939
586.000000	247.605529	684.659818	0.062180
586.500000	225.735394	133.463989	-22.262726
587.000000	202.987047	88.376282	-45.469761
587.500000	179.452810	86.592600	-69.466188
588.000000	155.228343	158.430899	-94.155924
588.500000	130.412258	-316.445784	-119.439916
589.000000	105.105729	8.844494	-145.216539
589.500000	79.412085	75.118441	-171.382003
590.000000	53.436392	189.389524	-197.830774
590.500000	27.285024	-258.626409	-224.456002
591.000000	1.065238	-245.236920	-251.149955
591.500000	-25.115276	-189.008032	-277.804460
592.000000	-51.148830	-28.644903	-304.311350
592.500000	-76.928188	-398.870903	-330.562910
593.000000	-102.347006	-43.807193	-356.452323
593.500000	-127.300282	-563.388825	-381.874118
594.000000	-151.684792	-608.945664	-406.724610
594.500000	-175.399524	174.713490	-430.902338
595.000000	-198.346107	37.454465	-454.308492
595.500000	-220.429230	2.200619	-476.847335
596.000000	-241.557046	300.501595	-498.426612
596.500000	-261.641571	-114.886315	-518.957945
597.000000	-280.599058	-412.186464	-538.357215
597.500000	-298.350369	-127.332759	-556.544931
598.000000	-314.821313	-611.621355	-573.446570
598.500000	-329.942979	-600.141370	-588.992914
599.000000	-343.652038	-301.849514	-603.120353
599.500000	-355.891029	-134.995749	-615.771169
600.000000	-366.608619	59.661455	-626.893799
600.500000	-375.759836	-829.813715	-636.443072
601.000000	-383.306281	-859.298286	-644.380416
601.500000	-389.216307	-535.057437	-650.674045
602.000000	-393.465178	-21.986338	-655.299112
602.500000	-396.035187	-526.588874	-658.237831
603.000000	-396.915761	-482.652279	-659.479581
603.500000	-396.103516	162.882892	-659.020964
604.000000	-393.602301	143.949819	-656.865845
604.500000	-389.423198	-419.924964	-653.025357
605.000000	-383.584493	-431.511544	-647.517866
605.500000	-376.111623	-521.870654	-640.368923
606.000000	-367.037082	-393.893940	-631.611167
606.500000	-356.400302	-198.342327	-621.284206
607.000000	-344.247502	-378.263420	-609.434466
607.500000	-330.631510	-624.246827	-596.115009
608.000000	-315.611547	-312.657420	-581.385320
608.500000	-299.252992	-903.552473	-565.311070
609.000000	-281.627113	-122.089822	-547.963845
609.500000	-262.810773	319.074935	-529.420851
610.000000	-242.886112	-322.714872	-509.764593
610.500000	-221.940201	-133.868024	-489.082532
611.000000	-200.064676	-3.944488	-467.466711
611.500000	-177.355347	-342.283890	-445.013369
612.000000	-153.911794	-954.163689	-421.822528
612.500000	-129.836933	-513.200866	-397.997564
613.000000	-105.236578	-53.569742	-373.644764
613.500000	-80.218981	293.774615	-348.872861
614.000000	-54.894359	-43.267609	-323.792563
614.500000	-29.374414	-475.900189	-298.516072
615.000000	-3.771843	69.882637	-273.156585
615.500000	21.800162	-203.274660	-247.827803
616.000000	47.228408	-50.862885	-222.643419
616.500000	72.400214	-188.208514	-197.716619
617.000000	97.203907	193.535930	-173.159573
617.500000	121.529325	730.334205	-149.082936
618.000000	145.268312	-607.096729	-125.595344
618.500000	168.315209	173.636276	-102.802928
619.000000	190.567331	282.654220	-80.808831
619.500000	211.925440	650.472431	-59.712735
620.000000	232.294192	316.969920	-39.610405
620.500000	251.582585	345.666173	-20.593253
621.000000	269.704376	-15.505922	-2.747905
621.500000	286.578480	750.561276	13.844193
622.000000	302.129356	965.951891	29.107162
622.500000	316.287357	-439.393342	42.971045
623.000000	328.989065	-469.928492	55.372142
623.500000	340.177594	-32.002303	66.253312
624.000000	349.802862	862.985876	75.564251
624.500000	357.821843	824.542477	83.261740
625.000000	364.198775	779.660152	89.309857
625.500000	368.905343	231.960728	93.680162
626.000000	371.920830	276.575511	96.351846
626.500000	373.232229	853.592297	97.311843
627.000000	372.834320	206.361919	96.554911
627.500000	370.729720	310.467854	94.083676
628.000000	366.928882	502.471831	89.908640
628.500000	361.450072	433.725002	84.048151
629.000000	354.319305	564.358413	76.528337
629.500000	345.570237	-3.695143	67.383007
630.000000	335.244037	577.355553	56.653512
630.500000	323.389209	200.443057	44.388572
631.000000	310.061385	17.898374	30.644068
631.500000	295.323087	-255.360049	15.482801
632.000000	279.243451	785.382527	-1.025786
632.500000	261.897919	-56.920256	-18.805912
633.000000	243.367907	-78.346449	-37.775802
633.500000	223.740432	-349.892004	-57.848047
634.000000	203.107725	459.517741	-78.930007
634.500000	181.566806	420.626203	-100.924228
635.000000	159.219044	93.290377	-123.728891
635.500000	136.169686	83.605416	-147.238277
636.000000	112.527375	-240.397617	-171.343261
636.500000	88.403644	0.704218	-195.931812
637.000000	63.912395	-213.585634	-220.889520
637.500000	39.169368	232.688285	-246.100128
638.000000	14.291594	518.628745	-271.446084
638.500000	-10.603152	28.758325	-296.809088
639.000000	-35.396915	8.889615	-322.070658
639.500000	-59.972114	-335.257199	-347.112690
640.000000	-84.212108	103.963405	-371.818022
640.500000	-108.001755	35.865742	-396.070999
641.000000	-131.227961	41.628116	-419.758023
641.500000	-153.780229	-809.588770	-442.768103
642.000000	-175.551195	16.967585	-464.993397
642.500000	-196.437147	222.048601	-486.329732
643.000000	-216.338536	287.215635	-506.677113
643.500000	-235.160461	-268.080267	-525.940216
644.000000	-252.813139	-102.386928	-544.028858
644.500000	-269.212347	2.445326	-560.858441
645.000000	-284.279845	-621.922220	-576.350376
645.500000	-297.943766	85.925836	-590.432476
646.000000	-310.138981	-1065.450069	-603.039320
646.500000	-320.807424	-1340.301061	-614.112584
647.000000	-329.898396	-849.902992	-623.601344
647.500000	-337.368827	-709.626757	-631.462336
648.000000	-343.183501	299.656930	-637.660187
648.500000	-347.315244	72.358744	-642.167604
649.000000	-349.745079	191.667603	-644.965523
649.500000	-350.462331	-467.449253	-646.043223
650.000000	-349.464702	-380.459760	-645.398396
650.500000	-346.758299	-283.091214	-643.037174
651.000000	-342.357620	155.082257	-638.974121
651.500000	-336.285502	-280.207339	-633.232177
